asset_id,asset_type,manufacturer,site,rack_number,rack_unit,status,lifecycle_stage,vendor,purchase_date,unit_cost,warranty_expiry,warranty_active,age_years,utilization_pct,last_audit_date,purchase_year,days_since_audit,needs_audit
AST-20421,Patch Panel,HPE,NewYork-DC2,R21,U34,Active,Active,Infra Partners Inc,2024-03-03,151.02,2029-03-02,True,1.8,91.6,2025-09-10,2024,113,False
AST-22227,Server,Cisco,Chicago-DC2,R02,U9,Active,Active,TechServe Logistics,2024-03-04,13009.9,2027-03-04,True,1.8,76.6,2025-01-04,2024,362,True
AST-20989,Router,Arista,Phoenix-DC1,R36,U23,Active,Active,NetGear Solutions,2024-03-04,22614.91,2029-03-03,True,1.8,50.9,2025-06-27,2024,188,True
AST-22841,Patch Panel,Nokia,Atlanta-DC1,R14,U18,Active,Active,GlobalNet Supply,2024-03-04,764.68,2029-03-03,True,1.8,74.2,2025-08-08,2024,146,False
AST-20327,Firewall,HPE,NewYork-DC2,R18,U25,Active,Active,NetGear Solutions,2024-03-05,4975.67,2029-03-04,True,1.8,48.5,2025-10-22,2024,71,False
AST-21548,Firewall,HPE,NewYork-DC2,R33,U37,Active,Active,NetGear Solutions,2024-03-05,17138.53,2029-03-04,True,1.8,30.9,2025-05-30,2024,216,True
AST-20182,Switch,HPE,Phoenix-DC1,R20,U40,Decommissioned,Active,CoreEquip Distribution,2024-03-06,3189.8,2029-03-05,True,1.8,0.0,2025-04-02,2024,274,True
AST-22089,Patch Panel,Palo Alto Networks,Chicago-DC1,R14,U7,Active,Active,CoreEquip Distribution,2024-03-07,167.97,2029-03-06,True,1.8,67.4,2025-09-08,2024,115,False
AST-20091,Storage Array,Fortinet,Phoenix-DC1,R39,U33,Active,Active,NetGear Solutions,2024-03-07,29179.3,2027-03-07,True,1.8,84.1,2025-10-23,2024,70,False
AST-20122,PDU,Juniper,Austin-DC1,R15,U27,Active,Active,TechServe Logistics,2024-03-08,1575.17,2027-03-08,True,1.8,81.2,2025-07-11,2024,174,False
AST-21578,Switch,HPE,Seattle-DC1,R31,U5,Active,Active,Infra Partners Inc,2024-03-09,2047.08,2029-03-08,True,1.8,41.5,2025-07-04,2024,181,True
AST-20034,Load Balancer,Arista,Austin-DC1,R08,U5,In Storage,Active,NetGear Solutions,2024-03-09,20339.95,2029-03-08,True,1.8,0.0,2025-01-12,2024,354,True
AST-20271,Server,Dell,Denver-DC1,R28,U30,Active,Active,GlobalNet Supply,2024-03-10,14929.69,2027-03-10,True,1.8,78.8,2025-09-04,2024,119,False
AST-22107,Storage Array,Juniper,Phoenix-DC1,R07,U1,Decommissioned,Active,NetGear Solutions,2024-03-11,58256.61,2029-03-10,True,1.8,0.0,2025-11-23,2024,39,False
AST-21615,Patch Panel,Dell,Denver-DC1,R16,U25,Active,Active,CoreEquip Distribution,2024-03-12,645.77,2029-03-11,True,1.8,73.1,2025-03-19,2024,288,True
AST-21894,Storage Array,Dell,NewYork-DC2,R21,U16,Active,Active,CoreEquip Distribution,2024-03-12,10778.48,2027-03-12,True,1.8,62.7,2025-02-05,2024,330,True
AST-21682,Server,Ciena,Austin-DC1,R04,U27,Active,Active,TechServe Logistics,2024-03-13,23750.51,2027-03-13,True,1.8,34.2,2025-09-16,2024,107,False
AST-21522,Storage Array,Cisco,Seattle-DC1,R27,U7,Active,Active,DataCenter Direct,2024-03-13,20827.77,2029-03-12,True,1.8,69.7,2025-12-26,2024,6,False
AST-20875,Load Balancer,Juniper,Dallas-DC1,R39,U32,Active,Active,TechServe Logistics,2024-03-14,8705.3,2027-03-14,True,1.8,29.9,2025-12-18,2024,14,False
AST-22804,UPS Unit,Palo Alto Networks,Austin-DC1,R07,U1,Active,Active,TechServe Logistics,2024-03-14,7345.37,2029-03-13,True,1.8,21.2,2025-05-24,2024,222,True
AST-21061,Switch,Ciena,Boston-DC1,R14,U6,In Storage,Active,DataCenter Direct,2024-03-14,14307.45,2027-03-14,True,1.8,0.0,2025-11-14,2024,48,False
AST-21785,Storage Array,Arista,Phoenix-DC1,R35,U11,In Maintenance,Active,CoreEquip Distribution,2024-03-14,27250.35,2029-03-13,True,1.8,0.0,2025-05-04,2024,242,True
AST-20252,Storage Array,Fortinet,Phoenix-DC1,R38,U25,In Maintenance,Active,DataCenter Direct,2024-03-15,31592.4,2029-03-14,True,1.8,0.0,2025-11-18,2024,44,False
AST-20820,Load Balancer,Cisco,Seattle-DC1,R02,U27,Active,Active,NetGear Solutions,2024-03-15,9440.08,2029-03-14,True,1.8,33.7,2025-02-10,2024,325,True
AST-20641,PDU,Arista,Austin-DC1,R38,U3,Active,Active,DataCenter Direct,2024-03-16,1596.65,2027-03-16,True,1.8,23.0,2025-10-24,2024,69,False
AST-22424,Switch,Nokia,Denver-DC1,R22,U11,Active,Active,DataCenter Direct,2024-03-17,9071.84,2029-03-16,True,1.8,34.3,2025-06-10,2024,205,True
AST-20794,Load Balancer,Ciena,NewYork-DC1,R21,U23,Active,Active,CoreEquip Distribution,2024-03-17,23874.12,2029-03-16,True,1.8,81.2,2025-12-27,2024,5,False
AST-20345,Firewall,Dell,NewYork-DC1,R19,U20,Active,Active,CoreEquip Distribution,2024-03-19,8244.24,2029-03-18,True,1.8,22.7,2025-09-01,2024,122,False
AST-21393,Patch Panel,Dell,Austin-DC1,R37,U4,Active,Active,DataCenter Direct,2024-03-19,425.7,2027-03-19,True,1.8,64.5,2025-05-10,2024,236,True
AST-21117,Firewall,HPE,Dallas-DC1,R06,U20,In Maintenance,Active,NetGear Solutions,2024-03-20,8817.0,2027-03-20,True,1.8,0.0,2025-03-16,2024,291,True
AST-21711,Router,Juniper,Phoenix-DC1,R29,U13,Active,Active,DataCenter Direct,2024-03-21,20463.85,2027-03-21,True,1.8,38.9,2025-07-09,2024,176,False
AST-21422,Switch,Ciena,Phoenix-DC1,R34,U3,Active,Active,TechServe Logistics,2024-03-22,4210.64,2029-03-21,True,1.8,53.3,2025-05-05,2024,241,True
AST-22515,Firewall,Fortinet,Dallas-DC1,R39,U15,Decommissioned,Active,Infra Partners Inc,2024-03-22,10201.96,2027-03-22,True,1.8,0.0,2025-09-08,2024,115,False
AST-21931,Optical Transceiver,Fortinet,NewYork-DC1,R27,U23,Active,Active,Infra Partners Inc,2024-03-24,584.01,2029-03-23,True,1.8,62.6,2025-10-25,2024,68,False
AST-22140,Optical Transceiver,Dell,Miami-DC1,R21,U36,Active,Active,DataCenter Direct,2024-03-26,1482.26,2029-03-25,True,1.8,28.7,2025-07-18,2024,167,False
AST-22066,Server,Dell,Austin-DC1,R11,U16,Active,Active,Infra Partners Inc,2024-03-27,29481.94,2029-03-26,True,1.8,32.3,2025-12-17,2024,15,False
AST-22093,Switch,Palo Alto Networks,Seattle-DC1,R20,U20,Active,Active,DataCenter Direct,2024-03-28,2289.58,2029-03-27,True,1.8,82.0,2025-10-24,2024,69,False
AST-21960,UPS Unit,Fortinet,Seattle-DC1,R37,U12,Active,Active,Infra Partners Inc,2024-03-29,6511.48,2029-03-28,True,1.8,28.7,2025-11-17,2024,45,False
AST-21184,UPS Unit,Arista,NewYork-DC1,R08,U22,Active,Active,CoreEquip Distribution,2024-03-31,9119.84,2027-03-31,True,1.8,62.3,2025-07-12,2024,173,False
AST-20402,Switch,Ciena,NewYork-DC1,R06,U39,Active,Active,TechServe Logistics,2024-04-01,1502.29,2029-03-31,True,1.8,66.0,2025-02-18,2024,317,True
AST-21624,Switch,Dell,Boston-DC1,R24,U13,Active,Active,NetGear Solutions,2024-04-02,6728.22,2029-04-01,True,1.7,17.9,2025-12-10,2024,22,False
AST-21884,Server,HPE,Dallas-DC1,R17,U24,Active,Active,TechServe Logistics,2024-04-02,20103.88,2027-04-02,True,1.7,18.8,2025-08-16,2024,138,False
AST-21773,Server,Dell,Denver-DC1,R09,U22,In Storage,Active,Infra Partners Inc,2024-04-03,17065.81,2029-04-02,True,1.7,0.0,2025-03-21,2024,286,True
AST-21489,Load Balancer,Dell,Phoenix-DC1,R15,U31,Active,Active,TechServe Logistics,2024-04-03,9154.63,2027-04-03,True,1.7,18.4,2025-12-10,2024,22,False
AST-20076,Load Balancer,Juniper,Phoenix-DC1,R40,U15,Active,Active,TechServe Logistics,2024-04-04,21338.99,2029-04-03,True,1.7,45.4,2025-04-08,2024,268,True
AST-21235,Storage Array,HPE,Boston-DC1,R12,U2,Active,Active,TechServe Logistics,2024-04-04,42604.61,2029-04-03,True,1.7,83.4,2025-06-27,2024,188,True
AST-20871,PDU,Dell,NewYork-DC2,R37,U9,Active,Active,NetGear Solutions,2024-04-06,1436.75,2027-04-06,True,1.7,90.5,2025-07-28,2024,157,False
AST-22893,Load Balancer,Nokia,Atlanta-DC1,R07,U10,Active,Active,TechServe Logistics,2024-04-06,21147.99,2027-04-06,True,1.7,90.1,2025-06-06,2024,209,True
AST-20662,UPS Unit,Nokia,Dallas-DC1,R14,U9,Active,Active,CoreEquip Distribution,2024-04-07,7607.58,2027-04-07,True,1.7,34.1,2025-07-13,2024,172,False
AST-21765,Storage Array,Palo Alto Networks,Atlanta-DC1,R21,U32,Active,Active,NetGear Solutions,2024-04-07,10781.62,2029-04-06,True,1.7,38.0,2025-01-17,2024,349,True
AST-21506,Router,Cisco,Miami-DC1,R04,U19,Active,Active,NetGear Solutions,2024-04-08,20423.2,2029-04-07,True,1.7,22.1,2025-06-28,2024,187,True
AST-20234,Switch,Dell,Miami-DC1,R22,U20,Active,Active,CoreEquip Distribution,2024-04-08,7971.82,2027-04-08,True,1.7,31.9,2025-12-24,2024,8,False
AST-20462,Optical Transceiver,Fortinet,Dallas-DC1,R20,U37,Active,Active,DataCenter Direct,2024-04-09,1070.77,2029-04-08,True,1.7,76.9,2025-07-08,2024,177,False
AST-22449,UPS Unit,Fortinet,Atlanta-DC1,R01,U24,Active,Active,CoreEquip Distribution,2024-04-10,5959.88,2029-04-09,True,1.7,52.5,2025-01-14,2024,352,True
AST-20849,Server,Cisco,Phoenix-DC1,R13,U13,Active,Active,Infra Partners Inc,2024-04-10,17661.83,2027-04-10,True,1.7,87.7,2025-02-07,2024,328,True
AST-21236,UPS Unit,Ciena,Phoenix-DC1,R12,U1,In Maintenance,Active,Infra Partners Inc,2024-04-11,5824.57,2027-04-11,True,1.7,0.0,2025-09-22,2024,101,False
AST-22164,Router,Nokia,Seattle-DC1,R38,U14,Active,Active,GlobalNet Supply,2024-04-13,23341.46,2029-04-12,True,1.7,80.8,2025-09-09,2024,114,False
AST-21233,Load Balancer,Palo Alto Networks,Chicago-DC2,R25,U31,Active,Active,GlobalNet Supply,2024-04-13,16300.81,2029-04-12,True,1.7,39.9,2025-07-03,2024,182,True
AST-22626,PDU,Juniper,Phoenix-DC1,R36,U4,Active,Active,NetGear Solutions,2024-04-13,1247.1,2027-04-13,True,1.7,43.6,2025-10-21,2024,72,False
AST-21385,Load Balancer,Palo Alto Networks,Austin-DC1,R35,U12,Active,Active,CoreEquip Distribution,2024-04-14,24648.95,2029-04-13,True,1.7,64.5,2025-06-11,2024,204,True
AST-21179,PDU,Nokia,Chicago-DC2,R24,U42,Active,Active,DataCenter Direct,2024-04-14,691.11,2029-04-13,True,1.7,63.4,2025-04-28,2024,248,True
AST-20487,UPS Unit,HPE,Seattle-DC1,R17,U23,Active,Active,DataCenter Direct,2024-04-14,11318.45,2029-04-13,True,1.7,47.9,2025-12-21,2024,11,False
AST-21078,Firewall,Palo Alto Networks,Phoenix-DC1,R05,U37,Active,Active,TechServe Logistics,2024-04-16,15460.25,2029-04-15,True,1.7,48.7,2025-02-04,2024,331,True
AST-21038,Router,Cisco,Austin-DC1,R07,U19,Active,Active,GlobalNet Supply,2024-04-16,6400.37,2027-04-16,True,1.7,27.7,2025-06-22,2024,193,True
AST-21498,Patch Panel,Arista,NewYork-DC2,R16,U5,Active,Active,NetGear Solutions,2024-04-16,299.74,2029-04-15,True,1.7,23.6,2025-02-19,2024,316,True
AST-22571,UPS Unit,Dell,Seattle-DC1,R27,U9,Decommissioned,Active,GlobalNet Supply,2024-04-17,8987.42,2029-04-16,True,1.7,0.0,2025-02-10,2024,325,True
AST-22731,Patch Panel,Arista,Denver-DC1,R30,U4,Active,Active,NetGear Solutions,2024-04-17,344.71,2029-04-16,True,1.7,33.6,2025-02-14,2024,321,True
AST-21284,Patch Panel,Juniper,Boston-DC1,R34,U24,Active,Active,NetGear Solutions,2024-04-18,158.16,2029-04-17,True,1.7,38.3,2025-07-29,2024,156,False
AST-22741,Load Balancer,Palo Alto Networks,Phoenix-DC1,R23,U42,Active,Active,DataCenter Direct,2024-04-19,22549.71,2027-04-19,True,1.7,90.6,2025-03-26,2024,281,True
AST-20416,Storage Array,Juniper,Miami-DC1,R36,U25,Active,Active,CoreEquip Distribution,2024-04-20,47120.64,2027-04-20,True,1.7,55.9,2025-09-01,2024,122,False
AST-21930,Switch,Palo Alto Networks,Miami-DC1,R15,U42,Active,Active,DataCenter Direct,2024-04-20,10938.21,2029-04-19,True,1.7,78.8,2025-10-20,2024,73,False
AST-22472,Switch,Nokia,Miami-DC1,R02,U1,Decommissioned,Active,DataCenter Direct,2024-04-22,4577.71,2029-04-21,True,1.7,0.0,2025-01-07,2024,359,True
AST-22568,PDU,Ciena,Seattle-DC1,R25,U11,Active,Active,DataCenter Direct,2024-04-23,1168.78,2027-04-23,True,1.7,78.0,2025-06-25,2024,190,True
AST-20197,Optical Transceiver,Palo Alto Networks,NewYork-DC2,R02,U24,In Maintenance,Active,CoreEquip Distribution,2024-04-24,1054.81,2029-04-23,True,1.7,0.0,2025-07-15,2024,170,False
AST-20029,Switch,Cisco,NewYork-DC2,R14,U33,Active,Active,Infra Partners Inc,2024-04-25,2489.02,2027-04-25,True,1.7,25.6,2025-08-18,2024,136,False
AST-21439,Patch Panel,Arista,Atlanta-DC1,R37,U13,Active,Active,CoreEquip Distribution,2024-04-26,548.87,2027-04-26,True,1.7,47.9,2025-10-15,2024,78,False
AST-21322,UPS Unit,Fortinet,Atlanta-DC1,R01,U26,In Maintenance,Active,NetGear Solutions,2024-04-26,9626.95,2029-04-25,True,1.7,0.0,2025-12-03,2024,29,False
AST-21560,PDU,Fortinet,Chicago-DC1,R05,U29,Active,Active,CoreEquip Distribution,2024-04-26,2113.69,2027-04-26,True,1.7,46.1,2025-12-20,2024,12,False
AST-20956,Load Balancer,Dell,Austin-DC1,R27,U10,Active,Active,DataCenter Direct,2024-04-27,21308.78,2029-04-26,True,1.7,94.4,2025-07-23,2024,162,False
AST-20551,Optical Transceiver,Arista,NewYork-DC1,R36,U35,In Maintenance,Active,GlobalNet Supply,2024-05-02,771.49,2027-05-02,True,1.7,0.0,2025-11-01,2024,61,False
AST-20397,Router,Palo Alto Networks,Austin-DC1,R22,U34,Active,Active,Infra Partners Inc,2024-05-03,24513.7,2027-05-03,True,1.7,70.1,2025-04-08,2024,268,True
AST-20580,PDU,Cisco,Denver-DC1,R02,U14,Active,Active,DataCenter Direct,2024-05-03,1887.94,2029-05-02,True,1.7,69.8,2025-03-11,2024,296,True
AST-21219,Server,Cisco,Seattle-DC1,R01,U18,Active,Active,CoreEquip Distribution,2024-05-04,17196.03,2029-05-03,True,1.7,31.7,2025-01-12,2024,354,True
AST-20280,Storage Array,Fortinet,Dallas-DC1,R15,U19,In Maintenance,Active,TechServe Logistics,2024-05-04,49794.04,2027-05-04,True,1.7,0.0,2025-12-15,2024,17,False
AST-22039,Storage Array,Fortinet,Chicago-DC2,R25,U15,Active,Active,TechServe Logistics,2024-05-05,16867.66,2029-05-04,True,1.7,31.5,2025-07-20,2024,165,False
AST-21535,Switch,Fortinet,Denver-DC1,R27,U41,Active,Active,TechServe Logistics,2024-05-07,4835.42,2027-05-07,True,1.7,90.0,2025-06-29,2024,186,True
AST-22018,Server,Nokia,Denver-DC1,R12,U12,Active,Active,CoreEquip Distribution,2024-05-07,26520.65,2027-05-07,True,1.7,47.4,2025-07-03,2024,182,True
AST-22029,Patch Panel,Fortinet,NewYork-DC1,R05,U11,Active,Active,TechServe Logistics,2024-05-08,432.2,2029-05-07,True,1.7,54.2,2025-05-27,2024,219,True
AST-22623,Router,Ciena,Miami-DC1,R23,U10,Decommissioned,Active,NetGear Solutions,2024-05-09,18168.35,2027-05-09,True,1.6,0.0,2025-04-09,2024,267,True
AST-21551,Switch,Ciena,Phoenix-DC1,R22,U40,Active,Active,TechServe Logistics,2024-05-09,1633.06,2027-05-09,True,1.6,37.7,2025-08-12,2024,142,False
AST-22665,Router,HPE,Seattle-DC1,R09,U24,Active,Active,NetGear Solutions,2024-05-12,21875.33,2029-05-11,True,1.6,84.1,2025-11-02,2024,60,False
AST-21861,Firewall,HPE,Atlanta-DC1,R05,U31,Active,Active,TechServe Logistics,2024-05-12,10433.04,2029-05-11,True,1.6,86.7,2025-04-28,2024,248,True
AST-21077,Router,Nokia,Phoenix-DC1,R36,U5,Active,Active,NetGear Solutions,2024-05-13,22772.37,2029-05-12,True,1.6,37.7,2025-06-17,2024,198,True
AST-22347,PDU,Arista,NewYork-DC1,R30,U12,Active,Active,Infra Partners Inc,2024-05-14,1202.18,2027-05-14,True,1.6,56.3,2025-09-21,2024,102,False
AST-22928,PDU,Ciena,Denver-DC1,R28,U42,Active,Active,TechServe Logistics,2024-05-14,2415.73,2029-05-13,True,1.6,18.9,2025-01-10,2024,356,True
AST-20592,Firewall,Palo Alto Networks,Chicago-DC2,R30,U7,Active,Active,NetGear Solutions,2024-05-14,5486.66,2027-05-14,True,1.6,39.8,2025-05-12,2024,234,True
AST-21166,Patch Panel,Cisco,Chicago-DC2,R12,U29,Active,Active,DataCenter Direct,2024-05-17,685.2,2029-05-16,True,1.6,16.4,2025-05-09,2024,237,True
AST-20970,Load Balancer,Dell,Chicago-DC1,R20,U42,Active,Active,CoreEquip Distribution,2024-05-18,12784.19,2029-05-17,True,1.6,81.1,2025-04-12,2024,264,True
AST-20652,Firewall,Nokia,Dallas-DC1,R08,U30,Active,Active,TechServe Logistics,2024-05-18,8489.67,2027-05-18,True,1.6,48.5,2025-05-11,2024,235,True
AST-20713,Load Balancer,Ciena,NewYork-DC2,R35,U37,Active,Active,TechServe Logistics,2024-05-19,22521.73,2029-05-18,True,1.6,53.1,2025-05-05,2024,241,True
AST-21799,Storage Array,Palo Alto Networks,Denver-DC1,R14,U24,Active,Active,Infra Partners Inc,2024-05-19,27465.65,2029-05-18,True,1.6,56.1,2025-01-24,2024,342,True
AST-20578,UPS Unit,Nokia,NewYork-DC1,R12,U13,Active,Active,CoreEquip Distribution,2024-05-19,11601.13,2029-05-18,True,1.6,81.7,2025-07-15,2024,170,False
AST-20880,Patch Panel,Dell,Denver-DC1,R37,U3,Active,Active,DataCenter Direct,2024-05-20,422.14,2029-05-19,True,1.6,38.0,2025-11-15,2024,47,False
AST-20081,Router,Arista,Atlanta-DC1,R30,U20,Active,Active,Infra Partners Inc,2024-05-20,12661.38,2029-05-19,True,1.6,47.2,2025-01-07,2024,359,True
AST-20777,Storage Array,Dell,Phoenix-DC1,R01,U7,Active,Active,DataCenter Direct,2024-05-21,12546.11,2029-05-20,True,1.6,82.8,2025-02-12,2024,323,True
AST-22384,Router,Arista,Denver-DC1,R04,U16,Active,Active,DataCenter Direct,2024-05-23,11911.52,2029-05-22,True,1.6,45.1,2025-02-22,2024,313,True
AST-22094,Router,Cisco,NewYork-DC1,R32,U29,Active,Active,GlobalNet Supply,2024-05-23,23142.46,2029-05-22,True,1.6,57.0,2025-02-08,2024,327,True
AST-21046,Server,Ciena,Seattle-DC1,R36,U39,Active,Active,CoreEquip Distribution,2024-05-25,29690.47,2029-05-24,True,1.6,21.2,2025-09-21,2024,102,False
AST-21802,UPS Unit,Arista,Phoenix-DC1,R10,U42,Active,Active,CoreEquip Distribution,2024-05-25,2228.41,2027-05-25,True,1.6,28.4,2025-03-11,2024,296,True
AST-21988,Load Balancer,Juniper,Boston-DC1,R13,U36,Active,Active,Infra Partners Inc,2024-05-27,13800.73,2029-05-26,True,1.6,79.4,2025-07-11,2024,174,False
AST-21193,Router,Nokia,Phoenix-DC1,R34,U9,Active,Active,DataCenter Direct,2024-05-28,19105.97,2029-05-27,True,1.6,38.6,2025-05-13,2024,233,True
AST-21725,Server,Dell,Denver-DC1,R08,U17,Active,Active,DataCenter Direct,2024-05-29,34414.22,2029-05-28,True,1.6,77.2,2025-09-24,2024,99,False
AST-22886,Patch Panel,Dell,Atlanta-DC1,R03,U4,Active,Active,Infra Partners Inc,2024-05-31,483.41,2027-05-31,True,1.6,91.8,2025-09-22,2024,101,False
AST-22547,Server,Palo Alto Networks,Denver-DC1,R16,U15,Active,Active,GlobalNet Supply,2024-06-03,14020.7,2027-06-03,True,1.6,35.2,2025-11-28,2024,34,False
AST-20549,Optical Transceiver,Dell,NewYork-DC1,R20,U39,Active,Active,GlobalNet Supply,2024-06-04,967.64,2027-06-04,True,1.6,50.9,2025-07-16,2024,169,False
AST-20932,Patch Panel,Dell,Austin-DC1,R21,U25,In Storage,Active,TechServe Logistics,2024-06-04,189.19,2029-06-03,True,1.6,0.0,2025-03-11,2024,296,True
AST-20809,Switch,Cisco,NewYork-DC1,R22,U25,Active,Active,NetGear Solutions,2024-06-05,9137.81,2029-06-04,True,1.6,81.8,2025-05-02,2024,244,True
AST-22331,Load Balancer,Juniper,Atlanta-DC1,R01,U39,Active,Active,Infra Partners Inc,2024-06-06,21068.48,2027-06-06,True,1.6,67.4,2025-01-06,2024,360,True
AST-20655,Patch Panel,Dell,Miami-DC1,R03,U3,Active,Active,GlobalNet Supply,2024-06-07,392.44,2027-06-07,True,1.6,73.7,2025-05-05,2024,241,True
AST-22053,Router,Palo Alto Networks,NewYork-DC1,R05,U17,Decommissioned,Active,TechServe Logistics,2024-06-07,7804.82,2029-06-06,True,1.6,0.0,2025-01-04,2024,362,True
AST-22480,Switch,Cisco,Denver-DC1,R25,U26,Active,Active,TechServe Logistics,2024-06-08,7131.94,2027-06-08,True,1.6,15.6,2025-10-25,2024,68,False
AST-20936,Optical Transceiver,Juniper,Atlanta-DC1,R14,U32,Active,Active,CoreEquip Distribution,2024-06-08,1335.94,2029-06-07,True,1.6,71.3,2025-08-04,2024,150,False
AST-20074,Server,Fortinet,Chicago-DC2,R29,U22,Active,Active,TechServe Logistics,2024-06-09,19081.91,2029-06-08,True,1.6,92.2,2025-09-28,2024,95,False
AST-21714,Patch Panel,Juniper,Atlanta-DC1,R29,U17,Active,Active,DataCenter Direct,2024-06-09,754.47,2027-06-09,True,1.6,79.6,2025-03-08,2024,299,True
AST-22978,Load Balancer,Juniper,Denver-DC1,R11,U25,Active,Active,NetGear Solutions,2024-06-10,8983.75,2027-06-10,True,1.6,67.3,2025-08-01,2024,153,False
AST-20595,Server,HPE,Seattle-DC1,R26,U7,Active,Active,Infra Partners Inc,2024-06-11,20238.49,2027-06-11,True,1.6,59.5,2025-07-18,2024,167,False
AST-20179,Storage Array,Palo Alto Networks,NewYork-DC1,R21,U42,Active,Active,NetGear Solutions,2024-06-12,16266.34,2027-06-12,True,1.6,51.0,2025-11-24,2024,38,False
AST-20429,Server,HPE,Denver-DC1,R27,U25,Active,Active,TechServe Logistics,2024-06-13,32329.6,2027-06-13,True,1.6,65.4,2025-05-15,2024,231,True
AST-21098,Firewall,Juniper,Chicago-DC1,R35,U7,Active,Active,TechServe Logistics,2024-06-14,7820.27,2029-06-13,True,1.5,33.1,2025-08-12,2024,142,False
AST-20048,Storage Array,Juniper,NewYork-DC2,R25,U32,Active,Active,NetGear Solutions,2024-06-15,45917.3,2027-06-15,True,1.5,34.5,2025-06-10,2024,205,True
AST-22926,Router,Juniper,Austin-DC1,R10,U12,Active,Active,DataCenter Direct,2024-06-15,17348.57,2029-06-14,True,1.5,26.6,2025-08-10,2024,144,False
AST-21856,Server,Palo Alto Networks,NewYork-DC2,R40,U5,Active,Active,Infra Partners Inc,2024-06-16,17747.43,2027-06-16,True,1.5,39.0,2025-11-16,2024,46,False
AST-21691,PDU,HPE,Atlanta-DC1,R02,U15,Active,Active,Infra Partners Inc,2024-06-16,1763.04,2029-06-15,True,1.5,44.5,2025-11-06,2024,56,False
AST-20458,Storage Array,Ciena,Seattle-DC1,R17,U31,Active,Active,Infra Partners Inc,2024-06-17,31274.47,2027-06-17,True,1.5,87.8,2025-09-03,2024,120,False
AST-22429,PDU,Arista,Phoenix-DC1,R24,U15,In Maintenance,Active,DataCenter Direct,2024-06-18,2807.12,2029-06-17,True,1.5,0.0,2025-12-25,2024,7,False
AST-20531,Server,Fortinet,Austin-DC1,R20,U3,In Storage,Active,CoreEquip Distribution,2024-06-18,22856.94,2027-06-18,True,1.5,0.0,2025-03-11,2024,296,True
AST-22671,Firewall,Ciena,NewYork-DC2,R33,U11,Active,Active,CoreEquip Distribution,2024-06-18,4367.06,2029-06-17,True,1.5,58.2,2025-01-12,2024,354,True
AST-20378,Storage Array,HPE,Phoenix-DC1,R06,U9,Active,Active,GlobalNet Supply,2024-06-18,34478.85,2027-06-18,True,1.5,49.7,2025-02-20,2024,315,True
AST-22428,Switch,Nokia,Austin-DC1,R32,U25,Active,Active,GlobalNet Supply,2024-06-19,7186.53,2029-06-18,True,1.5,25.6,2025-06-06,2024,209,True
AST-21088,Switch,Palo Alto Networks,Denver-DC1,R18,U21,In Storage,Active,GlobalNet Supply,2024-06-25,10427.13,2029-06-24,True,1.5,0.0,2025-04-28,2024,248,True
AST-20778,PDU,Ciena,NewYork-DC2,R19,U3,Active,Active,CoreEquip Distribution,2024-06-28,2327.7,2029-06-27,True,1.5,47.0,2025-04-26,2024,250,True
AST-21948,Load Balancer,Cisco,Phoenix-DC1,R23,U9,Active,Active,CoreEquip Distribution,2024-06-29,8066.09,2027-06-29,True,1.5,85.3,2025-12-15,2024,17,False
AST-20570,Patch Panel,Palo Alto Networks,Dallas-DC1,R06,U20,Active,Active,NetGear Solutions,2024-06-29,752.04,2029-06-28,True,1.5,44.5,2025-07-19,2024,166,False
AST-21110,Load Balancer,HPE,Phoenix-DC1,R40,U8,Active,Active,TechServe Logistics,2024-07-01,23440.38,2029-06-30,True,1.5,78.6,2025-05-24,2024,222,True
AST-22377,Storage Array,Arista,Denver-DC1,R12,U42,Active,Active,Infra Partners Inc,2024-07-01,57570.47,2029-06-30,True,1.5,52.4,2025-02-03,2024,332,True
AST-22996,Firewall,Dell,Dallas-DC1,R29,U22,Active,Active,DataCenter Direct,2024-07-04,15974.67,2029-07-03,True,1.5,86.7,2025-04-20,2024,256,True
AST-21871,Load Balancer,Arista,Atlanta-DC1,R19,U25,Active,Active,Infra Partners Inc,2024-07-05,11936.41,2029-07-04,True,1.5,69.6,2025-06-22,2024,193,True
AST-20317,UPS Unit,Fortinet,Austin-DC1,R26,U5,Active,Active,TechServe Logistics,2024-07-06,7054.28,2027-07-06,True,1.5,60.4,2025-03-03,2024,304,True
AST-20600,Router,Juniper,Phoenix-DC1,R10,U29,Active,Active,GlobalNet Supply,2024-07-06,19655.71,2027-07-06,True,1.5,38.3,2025-04-03,2024,273,True
AST-21015,Optical Transceiver,Dell,NewYork-DC1,R15,U6,Decommissioned,Active,TechServe Logistics,2024-07-07,1148.5,2029-07-06,True,1.5,0.0,2025-09-02,2024,121,False
AST-20550,Server,Dell,Boston-DC1,R13,U9,Active,Active,GlobalNet Supply,2024-07-07,25521.46,2029-07-06,True,1.5,70.1,2025-07-26,2024,159,False
AST-22209,Switch,Juniper,Seattle-DC1,R28,U35,Decommissioned,Active,Infra Partners Inc,2024-07-09,3804.85,2027-07-09,True,1.5,0.0,2025-06-07,2024,208,True
AST-21314,Storage Array,HPE,Miami-DC1,R08,U29,Active,Active,TechServe Logistics,2024-07-10,53056.96,2029-07-09,True,1.5,30.6,2025-02-05,2024,330,True
